-0.2200  	0.52106  	-0.8240  	-0.5874  	-0.1163  	-0.8395  	0.27034  	-0.1514  	0.15817  	-0.7776  	-0.7720  	-0.1937  	0.88250  	1.48488  	-0.7072  	1.26836  	-0.0478  	-0.0202  	-0.0146  	-0.1408  	-0.4646  	0.35178  	-0.7749  	0.83589  	1.14524  	-0.3134  	-0.0065  	-0.4294  	-0.1151  	0.41390  	0.08017  	0.14026  	-0.0620  	-0.0302  	0.79280  	0.06850  	0.58920  	-0.0391  	-0.6647  	0.50762  	0.39119  	0.15483  	-0.0785  	0.34554  	-0.0220  	-0.1118  	0.03241  	0.01994  	-0.0038  	0.03527  	0.01646  	0.01124  	-0.0810  	0.02048  	-0.0584  	-0.0036  	0.05648  	-0.0014  	-0.0099  	0.00281  	0.02252  	0.00200  	0.02347  	-0.0198  	0.10096  	-0.0710  	-0.1792  	-0.0132  	-0.0026  	0.17355  	1.11644  	127.202  	107.047  	
-0.2346  	0.50101  	-0.9319  	-0.3986  	0.01080  	-0.8479  	0.30808  	-0.1773  	0.13527  	-0.7603  	-0.9739  	-0.2328  	0.94039  	1.60091  	-0.5425  	1.13546  	-0.0682  	-0.0108  	-0.0325  	-0.1507  	-0.5967  	0.41351  	-0.8322  	0.79288  	1.23912  	-0.3227  	0.00028  	-0.3404  	0.04349  	0.47892  	0.06057  	0.10212  	-0.0757  	-0.0110  	0.77055  	0.10620  	0.47550  	-0.0878  	-0.6001  	0.56359  	0.35329  	0.18098  	-0.0964  	0.34033  	-0.0140  	-0.1107  	0.02740  	0.02805  	-0.0017  	0.02657  	0.03186  	0.01040  	-0.0814  	0.01712  	-0.0616  	0.00193  	0.06101  	0.00042  	-0.0072  	0.00179  	0.01858  	0.00065  	0.02151  	-0.0203  	0.10096  	-0.0710  	-0.1792  	-0.0132  	-0.0026  	0.17355  	1.11644  	127.202  	107.047  	
-0.1726  	0.56452  	-1.0524  	-0.0600  	0.23874  	-0.8565  	0.32504  	-0.1675  	0.15605  	-0.7882  	-1.2507  	-0.2300  	1.05949  	1.72069  	-0.3147  	1.07341  	-0.0802  	-0.0046  	-0.0668  	-0.1276  	-0.7793  	0.45417  	-0.9206  	0.74204  	1.29829  	-0.3311  	0.00237  	-0.2204  	0.26399  	0.59147  	0.04784  	0.07144  	-0.0735  	-0.0064  	0.73666  	0.10360  	0.34272  	-0.1450  	-0.5061  	0.59685  	0.31710  	0.19108  	-0.0937  	0.34569  	-0.0031  	-0.1133  	0.03142  	0.02169  	0.01911  	0.01827  	0.01916  	0.01258  	-0.0734  	0.02010  	-0.0534  	-0.0029  	0.06168  	0.00096  	-0.0016  	0.01340  	0.01437  	0.00262  	0.01786  	-0.0170  	0.10096  	-0.0710  	-0.1792  	-0.0132  	-0.0026  	0.17355  	1.11644  	127.202  	107.047  	
-0.2651  	0.52846  	-1.1761  	0.04348  	0.29532  	-1.0200  	0.24397  	-0.2017  	0.16972  	-0.7237  	-1.1519  	-0.1624  	1.00941  	1.72651  	-0.3219  	1.07933  	-0.1283  	-0.0519  	-0.0552  	-0.1319  	-0.7468  	0.47005  	-0.9280  	0.82826  	1.30789  	-0.3182  	-0.0227  	-0.2827  	0.18484  	0.57739  	0.08658  	0.07984  	-0.0713  	0.00469  	0.82517  	0.10075  	0.31635  	-0.1283  	-0.5649  	0.59851  	0.28390  	0.19945  	-0.1084  	0.32932  	-0.0251  	-0.1256  	0.05130  	0.00878  	0.00501  	0.01543  	0.02116  	0.01733  	-0.0814  	0.02603  	-0.0608  	-0.0088  	0.06080  	-0.0021  	-0.0098  	0.01115  	0.01846  	-0.0040  	-0.0008  	-0.0152  	0.10096  	-0.0710  	-0.1792  	-0.0132  	-0.0026  	0.17355  	1.11644  	127.202  	107.047  	
-0.6628  	0.38972  	-1.2923  	-0.3670  	0.11337  	-1.3436  	0.33449  	-0.2505  	0.08435  	-0.5560  	-0.7450  	-0.0948  	0.90471  	1.49578  	-0.5584  	1.04520  	-0.0925  	0.01558  	-0.0176  	0.06371  	-0.6414  	0.36669  	-0.9753  	0.82664  	1.12982  	-0.3044  	-0.1266  	-0.2697  	0.01128  	0.42135  	0.08398  	0.08919  	-0.0352  	-0.0447  	0.81070  	0.14271  	0.40913  	-0.1382  	-0.6196  	0.65348  	0.32735  	0.21341  	-0.1758  	0.31660  	-0.0197  	-0.1173  	0.03789  	-0.0052  	-0.0329  	0.02873  	-0.0030  	0.02832  	-0.0936  	0.02438  	-0.0597  	-0.0275  	0.07971  	-0.0112  	-0.0060  	0.01057  	0.02772  	0.01143  	-0.0135  	-0.0255  	0.10096  	-0.0710  	-0.1792  	-0.0132  	-0.0026  	0.17355  	1.11644  	127.202  	107.047  	
-0.9233  	0.20885  	-1.3194  	-0.8325  	-0.1472  	-1.4380  	0.24859  	-0.3781  	0.10299  	-0.5995  	-0.5376  	-0.0414  	0.76830  	1.13666  	-1.0209  	1.13980  	-0.0982  	0.17865  	-0.0248  	0.07258  	-0.6316  	0.27591  	-0.8442  	0.78919  	0.94105  	-0.2661  	-0.3150  	-0.1411  	-0.0168  	0.35385  	0.15407  	0.10419  	-0.0541  	-0.0284  	0.71102  	0.10768  	0.41173  	-0.0653  	-0.6452  	0.56829  	0.38740  	0.15553  	-0.1280  	0.28565  	-0.0155  	-0.1236  	0.04184  	-0.0185  	-0.0191  	0.03370  	0.01255  	0.00839  	-0.0917  	0.02266  	-0.0651  	-0.0351  	0.07257  	-0.0079  	-0.0077  	0.00894  	0.01617  	0.00489  	0.00766  	-0.0075  	0.10096  	-0.0710  	-0.1792  	-0.0132  	-0.0026  	0.17355  	1.11644  	127.202  	107.047  	
-0.9088  	0.29177  	-1.2530  	-0.7695  	-0.0517  	-1.3690  	0.24147  	-0.3474  	0.08429  	-0.6042  	-0.5802  	-0.0433  	0.76118  	1.15567  	-0.9371  	1.15142  	-0.1215  	0.12623  	0.00812  	0.06101  	-0.6525  	0.26426  	-0.8326  	0.75776  	1.05335  	-0.2574  	-0.2777  	-0.1657  	0.03980  	0.39867  	0.11682  	0.08842  	-0.0864  	-0.0035  	0.67298  	0.14994  	0.42562  	-0.0845  	-0.6093  	0.54238  	0.43465  	0.13547  	-0.1287  	0.32370  	0.00018  	-0.1182  	0.04181  	-0.0172  	-0.0174  	0.02525  	0.02158  	0.00679  	-0.0858  	0.02036  	-0.0640  	-0.0213  	0.07655  	0.00314  	0.00218  	0.00988  	0.01275  	-0.0073  	0.01266  	-0.0179  	0.10096  	-0.0710  	-0.1792  	-0.0132  	-0.0026  	0.17355  	1.11644  	127.202  	107.047  	
-0.6244  	0.36523  	-1.1850  	-0.7409  	-0.1339  	-1.0934  	0.20866  	-0.3211  	0.09364  	-0.6660  	-0.8640  	-0.1068  	0.79839  	1.23649  	-0.8631  	1.10826  	-0.0781  	0.13211  	-0.0040  	0.00712  	-0.7316  	0.33289  	-0.8542  	0.66539  	1.13471  	-0.2621  	-0.3183  	-0.0975  	0.14111  	0.43325  	0.09899  	0.07507  	-0.0743  	-0.0109  	0.59619  	0.16367  	0.37625  	-0.0766  	-0.5663  	0.55971  	0.45101  	0.12101  	-0.0682  	0.34408  	-0.0214  	-0.1131  	0.04908  	0.00914  	-0.0174  	0.02334  	0.02080  	0.00391  	-0.0966  	0.01824  	-0.0604  	-0.0156  	0.07993  	-0.0006  	-0.0031  	0.00432  	0.01643  	-0.0173  	0.02100  	-0.0128  	0.10096  	-0.0710  	-0.1792  	-0.0132  	-0.0026  	0.17355  	1.11644  	127.202  	107.047  	
-0.6796  	0.36490  	-1.1639  	-0.8509  	-0.1726  	-1.0884  	0.23415  	-0.3818  	0.08001  	-0.6416  	-0.8655  	-0.1641  	0.75383  	1.04383  	-1.0078  	1.12108  	-0.0665  	0.20158  	0.01226  	0.02424  	-0.7888  	0.29045  	-0.8735  	0.61336  	1.12881  	-0.2614  	-0.2984  	-0.0694  	0.17065  	0.42471  	0.13545  	0.07555  	-0.0841  	0.01825  	0.51059  	0.18736  	0.34168  	-0.0715  	-0.5574  	0.58395  	0.51419  	0.09829  	-0.0410  	0.35760  	-0.0135  	-0.1219  	0.04289  	-0.0108  	-0.0120  	0.02189  	0.02249  	0.00694  	-0.0843  	0.01457  	-0.0555  	-0.0202  	0.07245  	0.00338  	-0.0114  	0.00104  	0.01795  	-0.0105  	0.03252  	-0.0120  	0.10096  	-0.0710  	-0.1792  	-0.0132  	-0.0026  	0.17355  	1.11644  	127.202  	107.047  	
-0.7426  	0.36034  	-1.1422  	-0.9256  	-0.1896  	-1.0676  	0.18985  	-0.4161  	0.05986  	-0.6881  	-0.7726  	-0.1921  	0.68696  	0.90545  	-1.0630  	1.14743  	-0.0296  	0.17577  	0.03376  	-0.0051  	-0.7742  	0.27257  	-0.8244  	0.64223  	1.15288  	-0.2772  	-0.1983  	-0.0856  	0.19119  	0.41042  	0.11192  	0.10554  	-0.0841  	-0.0072  	0.49633  	0.22281  	0.37508  	-0.0741  	-0.5427  	0.57074  	0.53268  	0.11704  	-0.0451  	0.37131  	-0.0109  	-0.1162  	0.03391  	-0.0187  	-0.0250  	0.02060  	0.01659  	0.00735  	-0.0760  	0.02351  	-0.0570  	-0.0192  	0.08102  	0.00331  	-0.0057  	0.00485  	0.02366  	-0.0045  	0.02829  	-0.0088  	0.10096  	-0.0710  	-0.1792  	-0.0132  	-0.0026  	0.17355  	1.11644  	127.202  	107.047  	
