-0.0763  	0.10558  	0.49940  	-0.2980  	0.10182  	-1.1266  	-0.0017  	0.03119  	0.33822  	-0.6952  	0.05276  	0.18479  	0.56031  	1.02494  	-0.5226  	0.60414  	-0.2574  	0.17276  	-0.5899  	0.20494  	0.18300  	-0.4967  	-0.2062  	0.17152  	0.40491  	-0.3586  	0.17511  	-0.3771  	0.81712  	0.45454  	-0.3767  	-0.1995  	0.35841  	-0.0613  	0.51979  	0.07228  	-0.0066  	-0.0183  	-0.1908  	-0.3372  	-0.4030  	0.23287  	-0.1490  	0.20503  	0.12718  	-0.0451  	0.02782  	0.02424  	0.06951  	-0.0970  	-0.0415  	0.02721  	0.01261  	0.01909  	0.00877  	0.03490  	0.03423  	0.00831  	-0.0562  	0.06557  	-0.0249  	-0.0663  	0.13816  	0.03296  	0.15599  	-0.0011  	0.01328  	0.00587  	-0.0075  	0.10779  	0.88313  	130.456  	130.983  	
-0.2440  	0.05839  	0.34415  	-0.4560  	0.04422  	-1.3804  	-0.0324  	-0.0940  	0.27562  	-0.5587  	0.05352  	0.14179  	0.59753  	0.99071  	-0.7352  	0.56324  	-0.2913  	0.26673  	-0.6173  	0.29280  	-0.0287  	-0.5568  	-0.3173  	0.12691  	0.45130  	-0.3323  	0.05471  	-0.2089  	0.94659  	0.47120  	-0.3463  	-0.2306  	0.37206  	-0.0616  	0.43148  	0.12712  	-0.1456  	-0.0827  	-0.1038  	-0.2927  	-0.3467  	0.23687  	-0.1519  	0.19393  	0.11903  	-0.0364  	0.02735  	0.03711  	0.06389  	-0.0837  	-0.0367  	0.02117  	0.00991  	0.01472  	0.00788  	0.02433  	0.03489  	0.00948  	-0.0499  	0.05743  	-0.0278  	-0.0711  	0.13561  	0.03090  	0.15599  	-0.0011  	0.01328  	0.00587  	-0.0075  	0.10779  	0.88313  	130.456  	130.983  	
-0.6544  	-0.0727  	0.09698  	-0.6781  	0.07271  	-1.6466  	-0.0098  	-0.2265  	0.20708  	-0.4619  	0.11028  	0.10267  	0.50509  	0.83312  	-0.8997  	0.37986  	-0.3122  	0.30447  	-0.5995  	0.34401  	-0.1836  	-0.5296  	-0.3237  	0.07179  	0.45030  	-0.3209  	-0.0310  	-0.0971  	1.08326  	0.46390  	-0.3638  	-0.2956  	0.31993  	-0.0597  	0.37691  	0.23296  	-0.2559  	-0.1207  	-0.1148  	-0.2569  	-0.3336  	0.24673  	-0.1652  	0.20832  	0.12540  	-0.0518  	0.03505  	0.02120  	0.06117  	-0.1013  	-0.0296  	0.02314  	0.00420  	0.01088  	0.00470  	0.01353  	0.05668  	0.01101  	-0.0498  	0.05779  	-0.0371  	-0.0739  	0.14411  	0.03306  	0.15599  	-0.0011  	0.01328  	0.00587  	-0.0075  	0.10779  	0.88313  	130.456  	130.983  	
-0.9451  	-0.1672  	-0.0191  	-0.8414  	-0.0002  	-1.7579  	-0.0235  	-0.2771  	0.16321  	-0.4690  	0.18000  	0.12551  	0.44599  	0.63659  	-1.0105  	0.33381  	-0.2823  	0.30190  	-0.5618  	0.37096  	-0.1796  	-0.5345  	-0.2944  	0.06887  	0.39874  	-0.2942  	-0.0577  	-0.0980  	1.09995  	0.44932  	-0.3437  	-0.2918  	0.30304  	-0.0501  	0.27795  	0.22399  	-0.2812  	-0.1178  	-0.0951  	-0.2564  	-0.3377  	0.25679  	-0.1828  	0.19106  	0.14389  	-0.0503  	0.03078  	0.01115  	0.05767  	-0.1016  	-0.0394  	0.02700  	0.00482  	0.01670  	0.00926  	0.01072  	0.05390  	0.00780  	-0.0523  	0.06475  	-0.0278  	-0.0674  	0.13746  	0.02673  	0.15599  	-0.0011  	0.01328  	0.00587  	-0.0075  	0.10779  	0.88313  	130.456  	130.983  	
-0.7829  	-0.1229  	0.00154  	-0.5940  	0.09238  	-1.6378  	-0.0392  	-0.2065  	0.17383  	-0.4872  	0.11985  	0.20059  	0.49276  	0.73035  	-0.8419  	0.31401  	-0.3098  	0.32508  	-0.5891  	0.35915  	-0.1778  	-0.5254  	-0.3010  	0.06466  	0.43794  	-0.3142  	-0.0635  	-0.0403  	1.10376  	0.48959  	-0.3457  	-0.3003  	0.29736  	-0.0593  	0.30402  	0.22461  	-0.3121  	-0.1403  	-0.0692  	-0.2298  	-0.3563  	0.25336  	-0.1986  	0.19666  	0.14241  	-0.0477  	0.03279  	-0.0006  	0.05630  	-0.0959  	-0.0238  	0.02508  	0.00420  	0.01508  	0.00626  	0.01020  	0.05548  	0.00935  	-0.0511  	0.06497  	-0.0311  	-0.0709  	0.13106  	0.02889  	0.15599  	-0.0011  	0.01328  	0.00587  	-0.0075  	0.10779  	0.88313  	130.456  	130.983  	
-0.5699  	-0.0104  	0.19232  	-0.5481  	0.11032  	-1.4622  	-0.0486  	-0.1884  	0.19881  	-0.5716  	-0.0662  	0.22787  	0.54038  	0.85546  	-0.7053  	0.34629  	-0.3124  	0.31444  	-0.6057  	0.33319  	-0.1335  	-0.4988  	-0.2902  	0.01904  	0.44696  	-0.3138  	-0.0857  	-0.0058  	1.13301  	0.50322  	-0.3184  	-0.3140  	0.29476  	-0.0507  	0.31187  	0.19739  	-0.2925  	-0.1534  	-0.0729  	-0.2409  	-0.3136  	0.22384  	-0.1590  	0.20917  	0.12407  	-0.0445  	0.03525  	0.01404  	0.05490  	-0.1024  	-0.0268  	0.01679  	0.00750  	0.00563  	-0.0016  	0.02610  	0.05092  	0.00248  	-0.0529  	0.05859  	-0.0310  	-0.0729  	0.13034  	0.03104  	0.15599  	-0.0011  	0.01328  	0.00587  	-0.0075  	0.10779  	0.88313  	130.456  	130.983  	
-0.5400  	-0.0030  	0.15460  	-0.3884  	0.25832  	-1.4504  	-0.0333  	-0.2361  	0.20315  	-0.5803  	-0.1872  	0.23836  	0.53420  	0.80742  	-0.6282  	0.39785  	-0.2985  	0.33867  	-0.5758  	0.35510  	-0.2562  	-0.5226  	-0.3503  	-0.0121  	0.46916  	-0.3022  	-0.1205  	0.05374  	1.21637  	0.51675  	-0.3491  	-0.3012  	0.30717  	-0.0354  	0.33405  	0.21164  	-0.3543  	-0.1347  	-0.0538  	-0.2300  	-0.3217  	0.21847  	-0.1540  	0.21483  	0.12359  	-0.0504  	0.03956  	0.00642  	0.06642  	-0.0984  	-0.0211  	0.01932  	0.00391  	0.00458  	0.01386  	0.01480  	0.05768  	0.01449  	-0.0472  	0.05507  	-0.0347  	-0.0694  	0.14671  	0.03298  	0.15599  	-0.0011  	0.01328  	0.00587  	-0.0075  	0.10779  	0.88313  	130.456  	130.983  	
-0.6337  	-0.0821  	0.06978  	-0.4084  	0.27968  	-1.5148  	0.01602  	-0.2605  	0.20400  	-0.5230  	-0.0783  	0.21089  	0.52564  	0.81475  	-0.7075  	0.37329  	-0.3214  	0.32533  	-0.5938  	0.36302  	-0.2252  	-0.5317  	-0.4074  	0.02835  	0.50791  	-0.3268  	-0.0810  	0.03239  	1.19465  	0.51457  	-0.3588  	-0.3035  	0.32674  	-0.0317  	0.37662  	0.22980  	-0.3279  	-0.1579  	-0.0851  	-0.2186  	-0.3631  	0.25425  	-0.1797  	0.20206  	0.13627  	-0.0509  	0.03622  	5.45674  	0.07005  	-0.1066  	-0.0198  	0.01728  	0.00183  	0.00748  	0.00971  	0.02016  	0.05937  	0.02042  	-0.0480  	0.05901  	-0.0389  	-0.0749  	0.14655  	0.03460  	0.15599  	-0.0011  	0.01328  	0.00587  	-0.0075  	0.10779  	0.88313  	130.456  	130.983  	
-0.7028  	-0.0900  	0.00966  	-0.3879  	0.26914  	-1.5553  	-0.0299  	-0.2303  	0.19023  	-0.5597  	0.05558  	0.25302  	0.49636  	0.75848  	-0.7361  	0.37392  	-0.3252  	0.28988  	-0.6084  	0.39498  	-0.1517  	-0.5449  	-0.3995  	0.05950  	0.47588  	-0.3289  	-0.0348  	0.01101  	1.12811  	0.51467  	-0.3613  	-0.2929  	0.30432  	-0.0322  	0.40216  	0.22418  	-0.3181  	-0.1595  	-0.0898  	-0.2246  	-0.4029  	0.26396  	-0.2203  	0.17656  	0.14782  	-0.0521  	0.02794  	-0.0028  	0.05991  	-0.1025  	-0.0133  	0.01988  	-0.0014  	0.01440  	0.00459  	0.02144  	0.06586  	0.01097  	-0.0479  	0.06474  	-0.0362  	-0.0792  	0.14184  	0.03361  	0.15599  	-0.0011  	0.01328  	0.00587  	-0.0075  	0.10779  	0.88313  	130.456  	130.983  	
-0.5653  	-0.0422  	0.03218  	-0.2544  	0.32529  	-1.4598  	-0.0159  	-0.1694  	0.20323  	-0.5975  	-0.0073  	0.31198  	0.52009  	0.86567  	-0.6119  	0.40494  	-0.3188  	0.30292  	-0.5949  	0.43393  	-0.1721  	-0.5494  	-0.4312  	0.04863  	0.48162  	-0.3454  	-0.0469  	0.06488  	1.15805  	0.50862  	-0.3763  	-0.2876  	0.31700  	-0.0386  	0.43277  	0.20903  	-0.3367  	-0.1541  	-0.0912  	-0.2232  	-0.4199  	0.27077  	-0.2112  	0.17356  	0.14590  	-0.0464  	0.03381  	0.00593  	0.05810  	-0.1075  	-0.0102  	0.02281  	-0.0026  	0.01094  	0.00172  	0.02683  	0.05835  	0.00502  	-0.0521  	0.06835  	-0.0341  	-0.0724  	0.13474  	0.02955  	0.15599  	-0.0011  	0.01328  	0.00587  	-0.0075  	0.10779  	0.88313  	130.456  	130.983  	
